Class 1,Class 2,Number of Files,MMD Score
darkkomet,firseria,3,0.925640665946941
darkkomet,emotet,3,0.9085273372152597
darkkomet,driverpack,3,0.9262379414173005
darkkomet,domaiq,3,0.9171355407766006
darkkomet,hotbar,3,0.928555552465901
darkkomet,multiplug,3,0.920576552595231
darkkomet,dlhelper,3,0.9243233561071744
darkkomet,downloadadmin,3,0.9290228008061016
darkkomet,gamarue,3,0.5876554830586322
darkkomet,delf,3,0.8995987464217569
darkkomet,gamehack,3,0.6442612692772823
darkkomet,fareit,3,0.9265249538343908
delf,benign,3,0.947555152833321
delf,gandcrab,3,1.2383717815905957
delf,downloadguide,3,1.237829292777465
delf,firseria,3,1.2348726070786593
delf,emotet,3,1.2203679216097303
delf,driverpack,3,1.2351340748335176
delf,domaiq,3,1.2275977857645377
delf,hotbar,3,1.2373424799194481
delf,multiplug,3,1.2305340746903366
delf,dlhelper,3,1.2339747669587555
delf,downloadadmin,3,1.2377407651439225
delf,gamarue,3,0.923036597103304
delf,darkkomet,3,0.8995987464217569
delf,gamehack,3,0.9588610001404518
delf,fareit,3,1.2356383348880176
gamehack,benign,3,0.6936829105621605
gamehack,gandcrab,3,0.9852179803740958
gamehack,downloadguide,3,0.9846870007183604
gamehack,firseria,3,0.9816632337668367
gamehack,emotet,3,0.9669871667410928
gamehack,driverpack,3,0.9821918218502244
gamehack,domaiq,3,0.9743485369525398
gamehack,hotbar,3,0.984126732574069
gamehack,multiplug,3,0.9773084760288512
gamehack,dlhelper,3,0.9807847063653045
gamehack,downloadadmin,3,0.9845993453852524
gamehack,gamarue,3,0.6677628246359376
gamehack,darkkomet,3,0.6442612692772823
gamehack,delf,3,0.9588610001404518
gamehack,fareit,3,0.982467401116475
fareit,benign,3,0.9715941332296119
fareit,gandcrab,3,1.2610805115493335
fareit,downloadguide,3,1.260552209202225
fareit,firseria,3,1.2576736207660573
fareit,emotet,3,1.2435391807547251
fareit,driverpack,3,1.2581622266795707
fareit,domaiq,3,1.2506158593860814
fareit,hotbar,3,1.26008539872786
fareit,multiplug,3,1.2534840916496501
fareit,dlhelper,3,1.2568037792577045
fareit,downloadadmin,3,1.260467999828941
fareit,gamarue,3,0.9496170261434376
fareit,darkkomet,3,0.9265249538343908
fareit,delf,3,1.2356383348880176
fareit,gamehack,3,0.982467401116475
benign,gandcrab,4,0.9319060607953001
benign,downloadguide,4,0.9314796866280801
benign,firseria,4,0.9289830420822272
benign,emotet,4,0.9045542376655029
benign,driverpack,4,0.9291053475530696
benign,domaiq,4,0.9235144315437465
benign,hotbar,4,0.9311630904881425
benign,multiplug,4,0.9253604631722885
benign,dlhelper,4,0.9286908339908804
benign,downloadadmin,4,0.9314516017653501
benign,gamarue,4,0.5257115402913672
benign,darkkomet,4,0.5880003227990458
benign,delf,4,0.9106672277052634
benign,gamehack,4,0.693640468170315
benign,fareit,4,0.9279056178716226
gandcrab,benign,4,0.9319060607953
gandcrab,downloadguide,4,1.2630226161016882
gandcrab,firseria,4,1.2604358789639072
gandcrab,emotet,4,1.2374123425485257
gandcrab,driverpack,4,1.2608228422482302
gandcrab,domaiq,4,1.2554107372896053
gandcrab,hotbar,4,1.2626832008068753
gandcrab,multiplug,4,1.2571022856332372
gandcrab,dlhelper,4,1.2603340672533667
gandcrab,downloadadmin,4,1.2629576064252248
gandcrab,gamarue,4,0.8628893816484055
gandcrab,darkkomet,4,0.9262305539030717
gandcrab,delf,4,1.2430863259455451
gandcrab,gamehack,4,1.0266254881737398
gandcrab,fareit,4,1.2596198527813323
downloadguide,benign,4,0.9314796866280801
downloadguide,gandcrab,4,1.2630226161016882
downloadguide,firseria,4,1.2602430443420203
downloadguide,emotet,4,1.2370339417095844
downloadguide,driverpack,4,1.2603258434978737
downloadguide,domaiq,4,1.2550425647451644
downloadguide,hotbar,4,1.2623167598784573
downloadguide,multiplug,4,1.2568150700070775
downloadguide,dlhelper,4,1.2599676910164495
downloadguide,downloadadmin,4,1.262592112134762
downloadguide,gamarue,4,0.8630875745321641
downloadguide,darkkomet,4,0.9258015006851394
downloadguide,delf,4,1.2427118711485123
downloadguide,gamehack,4,1.0262603552880094
downloadguide,fareit,4,1.259252116669651
firseria,benign,4,0.9289830420822273
firseria,gandcrab,4,1.2604358789639072
firseria,downloadguide,4,1.2602430443420203
firseria,emotet,4,1.2345341674233086
firseria,driverpack,4,1.2580326043805277
firseria,domaiq,4,1.2526033403423562
firseria,hotbar,4,1.2598398233851291
firseria,multiplug,4,1.2542153409226833
firseria,dlhelper,4,1.2575441723348977
firseria,downloadadmin,4,1.260139976292433
firseria,gamarue,4,0.8602664392348844
firseria,darkkomet,4,0.9229678894416872
firseria,delf,4,1.2402397469838737
firseria,gamehack,4,1.023729976107735
firseria,fareit,4,1.2568272753992722
emotet,benign,4,0.9045542376655029
emotet,gandcrab,4,1.2374123425485257
emotet,downloadguide,4,1.2370339417095844
emotet,firseria,4,1.2345341674233086
emotet,driverpack,4,1.23474819622481
emotet,domaiq,4,1.2291624195696933
emotet,hotbar,4,1.2366786438737147
emotet,multiplug,4,1.23092850639568
emotet,dlhelper,4,1.2342520933714325
emotet,downloadadmin,4,1.2368592320313783
emotet,gamarue,4,0.8335883943331964
emotet,darkkomet,4,0.8957838485707658
emotet,delf,4,1.2164947891684206
emotet,gamehack,4,0.9996872997875221
emotet,fareit,4,1.2335059772282029
driverpack,benign,4,0.9291053475530697
driverpack,gandcrab,4,1.2608228422482302
driverpack,downloadguide,4,1.2603258434978737
driverpack,firseria,4,1.2580326043805277
driverpack,emotet,4,1.23474819622481
driverpack,domaiq,4,1.2528174074596956
driverpack,hotbar,4,1.2601117412184544
driverpack,multiplug,4,1.254597028986303
driverpack,dlhelper,4,1.257757566358315
driverpack,downloadadmin,4,1.260079349907679
driverpack,gamarue,4,0.8605477656127678
driverpack,darkkomet,4,0.9232168761657403
driverpack,delf,4,1.2397698346610153
driverpack,gamehack,4,1.0239640023853473
driverpack,fareit,4,1.257036201971463
domaiq,benign,4,0.9235144315437464
domaiq,gandcrab,4,1.2554107372896053
domaiq,downloadguide,4,1.2550425647451644
domaiq,firseria,4,1.2526033403423562
domaiq,emotet,4,1.2291624195696933
domaiq,driverpack,4,1.2528174074596956
domaiq,hotbar,4,1.2546984013035791
domaiq,multiplug,4,1.2491304150651183
domaiq,dlhelper,4,1.2523249568271988
domaiq,downloadadmin,4,1.2549748982104318
domaiq,gamarue,4,0.8542643676201107
domaiq,darkkomet,4,0.916892825034505
domaiq,delf,4,1.2348942172601283
domaiq,gamehack,4,1.0183597654377423
domaiq,fareit,4,1.2516024431698798
hotbar,benign,4,0.9311630904881425
hotbar,gandcrab,4,1.2626832008068753
hotbar,downloadguide,4,1.2623167598784573
hotbar,firseria,4,1.259839823385129
hotbar,emotet,4,1.2366786438737147
hotbar,driverpack,4,1.2601117412184544
hotbar,domaiq,4,1.2546984013035791
hotbar,multiplug,4,1.2563768280234013
hotbar,dlhelper,4,1.2596255904414746
hotbar,downloadadmin,4,1.2622503604241513
hotbar,gamarue,4,0.8625432859233532
hotbar,darkkomet,4,0.9253917372515852
hotbar,delf,4,1.2423567984990471
hotbar,gamehack,4,1.025849869415394
hotbar,fareit,4,1.258908477136636
multiplug,benign,4,0.9253604631722885
multiplug,gandcrab,4,1.2571022856332372
multiplug,downloadguide,4,1.2568150700070775
multiplug,firseria,4,1.2542153409226833
multiplug,emotet,4,1.23092850639568
multiplug,driverpack,4,1.254597028986303
multiplug,domaiq,4,1.2491304150651183
multiplug,hotbar,4,1.2563768280234013
multiplug,dlhelper,4,1.2541007971410494
multiplug,downloadadmin,4,1.2567381001943505
multiplug,gamarue,4,0.8556240297040917
multiplug,darkkomet,4,0.9189379244913981
multiplug,delf,4,1.2366972383795185
multiplug,gamehack,4,1.0201770544998277
multiplug,fareit,4,1.253378370308067
dlhelper,benign,4,0.9286908339908804
dlhelper,gandcrab,4,1.2603340672533667
dlhelper,downloadguide,4,1.2599676910164495
dlhelper,firseria,4,1.2575441723348977
dlhelper,emotet,4,1.2342520933714325
dlhelper,driverpack,4,1.257757566358315
dlhelper,domaiq,4,1.2523249568271988
dlhelper,hotbar,4,1.2596255904414746
dlhelper,multiplug,4,1.2541007971410494
dlhelper,downloadadmin,4,1.2598983712601572
dlhelper,gamarue,4,0.8599854366480433
dlhelper,darkkomet,4,0.9224717249997528
dlhelper,delf,4,1.2399523553880576
dlhelper,gamehack,4,1.0234662899452929
dlhelper,fareit,4,1.2565492354575296
downloadadmin,benign,4,0.93145160176535
downloadadmin,gandcrab,4,1.2629576064252248
downloadadmin,downloadguide,4,1.262592112134762
downloadadmin,firseria,4,1.260139976292433
downloadadmin,emotet,4,1.2368592320313783
downloadadmin,driverpack,4,1.260079349907679
downloadadmin,domaiq,4,1.2549748982104318
downloadadmin,hotbar,4,1.2622503604241513
downloadadmin,multiplug,4,1.2567381001943505
downloadadmin,dlhelper,4,1.2598983712601572
downloadadmin,gamarue,4,0.8622481185602263
downloadadmin,darkkomet,4,0.9257233242593231
downloadadmin,delf,4,1.242641621147677
downloadadmin,gamehack,4,1.026190781395665
downloadadmin,fareit,4,1.2591847691346192
gamarue,benign,4,0.5257115402913672
gamarue,gandcrab,4,0.8628893816484055
gamarue,downloadguide,4,0.863087574532164
gamarue,firseria,4,0.8602664392348846
gamarue,emotet,4,0.8335883943331963
gamarue,driverpack,4,0.8605477656127677
gamarue,domaiq,4,0.8542643676201107
gamarue,hotbar,4,0.8625432859233532
gamarue,multiplug,4,0.8556240297040917
gamarue,dlhelper,4,0.8599854366480433
gamarue,downloadadmin,4,0.8622481185602263
gamarue,darkkomet,4,0.5071515297837712
gamarue,delf,4,0.8405173086236013
gamarue,gamehack,4,0.6224399836039975
gamarue,fareit,4,0.8591179398534408
darkkomet,benign,4,0.5880003227990458
darkkomet,gandcrab,4,0.9262305539030717
darkkomet,downloadguide,4,0.9258015006851394
darkkomet,firseria,4,0.9229678894416872
darkkomet,emotet,4,0.8957838485707657
darkkomet,driverpack,4,0.9232168761657403
darkkomet,domaiq,4,0.9168928250345049
darkkomet,hotbar,4,0.9253917372515852
darkkomet,multiplug,4,0.918937924491398
darkkomet,dlhelper,4,0.9224717249997527
darkkomet,downloadadmin,4,0.9257233242593231
darkkomet,gamarue,4,0.5071515297837713
darkkomet,delf,4,0.9027968292772034
darkkomet,gamehack,4,0.684547571873108
darkkomet,fareit,4,0.9217841773040583
delf,benign,4,0.9106672277052634
delf,gandcrab,4,1.2430863259455451
delf,downloadguide,4,1.2427118711485123
delf,firseria,4,1.2402397469838737
delf,emotet,4,1.2164947891684206
delf,driverpack,4,1.2397698346610153
delf,domaiq,4,1.2348942172601283
delf,hotbar,4,1.2423567984990471
delf,multiplug,4,1.2366972383795185
delf,dlhelper,4,1.2399523553880576
delf,downloadadmin,4,1.242641621147677
delf,gamarue,4,0.8405173086236013
delf,darkkomet,4,0.9027968292772034
delf,gamehack,4,1.005632834650216
delf,fareit,4,1.2392217720632241
gamehack,benign,4,0.693640468170315
gamehack,gandcrab,4,1.0266254881737398
gamehack,downloadguide,4,1.0262603552880094
gamehack,firseria,4,1.023729976107735
gamehack,emotet,4,0.9996872997875221
gamehack,driverpack,4,1.0239640023853473
gamehack,domaiq,4,1.0183597654377423
gamehack,hotbar,4,1.025849869415394
gamehack,multiplug,4,1.0201770544998277
gamehack,dlhelper,4,1.0234662899452929
gamehack,downloadadmin,4,1.026190781395665
gamehack,gamarue,4,0.6224399836039975
gamehack,darkkomet,4,0.684547571873108
gamehack,delf,4,1.005632834650216
gamehack,fareit,4,1.0227216034338542
fareit,benign,4,0.9279056178716227
fareit,gandcrab,4,1.2596198527813323
fareit,downloadguide,4,1.259252116669651
fareit,firseria,4,1.2568272753992722
fareit,emotet,4,1.2335059772282029
fareit,driverpack,4,1.257036201971463
fareit,domaiq,4,1.2516024431698798
fareit,hotbar,4,1.258908477136636
fareit,multiplug,4,1.253378370308067
fareit,dlhelper,4,1.2565492354575296
fareit,downloadadmin,4,1.2591847691346192
fareit,gamarue,4,0.8591179398534408
fareit,darkkomet,4,0.9217841773040583
fareit,delf,4,1.2392217720632241
fareit,gamehack,4,1.0227216034338542
benign,gandcrab,5,0.9505740753641929
benign,downloadguide,5,0.9494967916969418
benign,firseria,5,0.9479052043432914
benign,emotet,5,0.9150527999405368
benign,driverpack,5,0.9477237712762212
benign,domaiq,5,0.9415857363371033
benign,hotbar,5,0.9498261464652085
benign,multiplug,5,0.9449489778056029
benign,dlhelper,5,0.9470800944035781
benign,downloadadmin,5,0.9500772807559993
benign,gamarue,5,0.5856349826271909
benign,darkkomet,5,0.6327764066927986
benign,delf,5,0.9323766236871683
benign,gamehack,5,0.7406097842260978
benign,fareit,5,0.9455212034840137
gandcrab,benign,5,0.9505740753641929
gandcrab,downloadguide,5,1.2625103707411498
gandcrab,firseria,5,1.2607695229149531
gandcrab,emotet,5,1.2294769310454834
gandcrab,driverpack,5,1.2608241211613236
gandcrab,domaiq,5,1.2548629714181843
gandcrab,hotbar,5,1.262761157723492
gandcrab,multiplug,5,1.2580416650487278
gandcrab,dlhelper,5,1.2601308498299089
gandcrab,downloadadmin,5,1.2630031304564948
gandcrab,gamarue,5,0.9030759515551393
gandcrab,darkkomet,5,0.9502510011516089
gandcrab,delf,5,1.2460067196264992
gandcrab,gamehack,5,1.054973885743935
gandcrab,fareit,5,1.2586700366962313
downloadguide,benign,5,0.9494967916969419
downloadguide,gandcrab,5,1.2625103707411498
downloadguide,firseria,5,1.259949546196372
downloadguide,emotet,5,1.2284657917739625
downloadguide,driverpack,5,1.2597029150728214
downloadguide,domaiq,5,1.253886349075084
downloadguide,hotbar,5,1.2617926900178709
downloadguide,multiplug,5,1.257135388279162
downloadguide,dlhelper,5,1.2591604912873542
downloadguide,downloadadmin,5,1.2620360824444616
downloadguide,gamarue,5,0.9024760676527183
downloadguide,darkkomet,5,0.9492232190479842
downloadguide,delf,5,1.245019710523857
downloadguide,gamehack,5,1.05397654840499
downloadguide,fareit,5,1.257696389842342
firseria,benign,5,0.9479052043432914
firseria,gandcrab,5,1.2607695229149531
firseria,downloadguide,5,1.259949546196372
firseria,emotet,5,1.226800097455221
firseria,driverpack,5,1.258255192740536
firseria,domaiq,5,1.252276147434268
firseria,hotbar,5,1.260150141275262
firseria,multiplug,5,1.2553853427319115
firseria,dlhelper,5,1.2575615442926946
firseria,downloadadmin,5,1.2604084157433029
firseria,gamarue,5,0.900635694021825
firseria,darkkomet,5,0.9473858337181504
firseria,delf,5,1.243394682878892
firseria,gamehack,5,1.052290988996537
firseria,fareit,5,1.2560955404080674
emotet,benign,5,0.9150527999405367
emotet,gandcrab,5,1.2294769310454834
emotet,downloadguide,5,1.2284657917739625
emotet,firseria,5,1.226800097455221
emotet,driverpack,5,1.2266906549617138
emotet,domaiq,5,1.2204795031769364
emotet,hotbar,5,1.2287242903444529
emotet,multiplug,5,1.2238108602443227
emotet,dlhelper,5,1.225978794222231
emotet,downloadadmin,5,1.2288883252385627
emotet,gamarue,5,0.8650553274899963
emotet,darkkomet,5,0.9114056863739469
emotet,delf,5,1.2113139465318221
emotet,gamehack,5,1.0195022883545015
emotet,fareit,5,1.2244424075431253
driverpack,benign,5,0.9477237712762211
driverpack,gandcrab,5,1.2608241211613234
driverpack,downloadguide,5,1.2597029150728214
driverpack,firseria,5,1.258255192740536
driverpack,emotet,5,1.2266906549617138
driverpack,domaiq,5,1.252178731349297
driverpack,hotbar,5,1.2601019153521524
driverpack,multiplug,5,1.2554368902630872
driverpack,dlhelper,5,1.2574654229364288
driverpack,downloadadmin,5,1.2600658430600862
driverpack,gamarue,5,0.9005555000153551
driverpack,darkkomet,5,0.9472941141814155
driverpack,delf,5,1.2425515299612313
driverpack,gamehack,5,1.052198301717735
driverpack,fareit,5,1.2559944924652462
domaiq,benign,5,0.9415857363371033
domaiq,gandcrab,5,1.2548629714181843
domaiq,downloadguide,5,1.2538863490750844
domaiq,firseria,5,1.252276147434268
domaiq,emotet,5,1.2204795031769364
domaiq,driverpack,5,1.252178731349297
domaiq,hotbar,5,1.2541389392174525
domaiq,multiplug,5,1.2494238668271047
domaiq,dlhelper,5,1.2514788889753592
domaiq,downloadadmin,5,1.2543828691335754
domaiq,gamarue,5,0.8937568751444638
domaiq,darkkomet,5,0.9404904594115435
domaiq,delf,5,1.2371920502845786
domaiq,gamehack,5,1.0459896817154553
domaiq,fareit,5,1.250000556178803
hotbar,benign,5,0.9498261464652085
hotbar,gandcrab,5,1.262761157723492
hotbar,downloadguide,5,1.2617926900178709
hotbar,firseria,5,1.260150141275262
hotbar,emotet,5,1.2287242903444529
hotbar,driverpack,5,1.2601019153521524
hotbar,domaiq,5,1.2541389392174525
hotbar,multiplug,5,1.257301729818864
hotbar,dlhelper,5,1.2594112063457585
hotbar,downloadadmin,5,1.2622849644994592
hotbar,gamarue,5,0.9026313470886215
hotbar,darkkomet,5,0.9494997365284159
hotbar,delf,5,1.2452696993168528
hotbar,gamehack,5,1.054191934792144
hotbar,fareit,5,1.2579464985064743
multiplug,benign,5,0.9449489778056028
multiplug,gandcrab,5,1.2580416650487278
multiplug,downloadguide,5,1.257135388279162
multiplug,firseria,5,1.2553853427319115
multiplug,emotet,5,1.2238108602443227
multiplug,driverpack,5,1.2554368902630872
multiplug,domaiq,5,1.2494238668271047
multiplug,hotbar,5,1.257301729818864
multiplug,dlhelper,5,1.2547356869681383
multiplug,downloadadmin,5,1.2576218126639156
multiplug,gamarue,5,0.8968889539059022
multiplug,darkkomet,5,0.9441735437265788
multiplug,delf,5,1.2404966139172795
multiplug,gamehack,5,1.0493622277327366
multiplug,fareit,5,1.2532621858770385
dlhelper,benign,5,0.9470800944035781
dlhelper,gandcrab,5,1.2601308498299089
dlhelper,downloadguide,5,1.2591604912873542
dlhelper,firseria,5,1.2575615442926944
dlhelper,emotet,5,1.2259787942222313
dlhelper,driverpack,5,1.2574654229364288
dlhelper,domaiq,5,1.2514788889753592
dlhelper,hotbar,5,1.2594112063457588
dlhelper,multiplug,5,1.2547356869681383
dlhelper,downloadadmin,5,1.2596513495131016
dlhelper,gamarue,5,0.8997701541408288
dlhelper,darkkomet,5,0.946339296602163
dlhelper,delf,5,1.2425830743034205
dlhelper,gamehack,5,1.0514883878393166
dlhelper,fareit,5,1.2553009577306962
downloadadmin,benign,5,0.9500772807559993
downloadadmin,gandcrab,5,1.2630031304564948
downloadadmin,downloadguide,5,1.2620360824444616
downloadadmin,firseria,5,1.2604084157433029
downloadadmin,emotet,5,1.2288883252385627
downloadadmin,driverpack,5,1.2600658430600862
downloadadmin,domaiq,5,1.2543828691335759
downloadadmin,hotbar,5,1.2622849644994596
downloadadmin,multiplug,5,1.2576218126639156
downloadadmin,dlhelper,5,1.2596513495131016
downloadadmin,gamarue,5,0.9023880966596703
downloadadmin,darkkomet,5,0.9497875485748357
downloadadmin,delf,5,1.2455186825609057
downloadadmin,gamehack,5,1.0544892034157511
downloadadmin,fareit,5,1.258190438824577
gamarue,benign,5,0.5856349826271907
gamarue,gandcrab,5,0.9030759515551393
gamarue,downloadguide,5,0.9024760676527182
gamarue,firseria,5,0.900635694021825
gamarue,emotet,5,0.8650553274899963
gamarue,driverpack,5,0.9005555000153551
gamarue,domaiq,5,0.8937568751444638
gamarue,hotbar,5,0.9026313470886216
gamarue,multiplug,5,0.8968889539059022
gamarue,dlhelper,5,0.8997701541408288
gamarue,downloadadmin,5,0.9023880966596703
gamarue,darkkomet,5,0.5763807878220587
gamarue,delf,5,0.8840505028902095
gamarue,gamehack,5,0.6906371636254299
gamarue,fareit,5,0.8980769858394723
darkkomet,benign,5,0.6327764066927986
darkkomet,gandcrab,5,0.9502510011516089
darkkomet,downloadguide,5,0.9492232190479843
darkkomet,firseria,5,0.9473858337181505
darkkomet,emotet,5,0.9114056863739469
darkkomet,driverpack,5,0.9472941141814155
darkkomet,domaiq,5,0.9404904594115435
darkkomet,hotbar,5,0.9494997365284159
darkkomet,multiplug,5,0.9441735437265788
darkkomet,dlhelper,5,0.946339296602163
darkkomet,downloadadmin,5,0.9497875485748356
darkkomet,gamarue,5,0.5763807878220585
darkkomet,delf,5,0.9306126228016448
darkkomet,gamehack,5,0.7370797895162639
darkkomet,fareit,5,0.9448068783901643
delf,benign,5,0.9323766236871683
delf,gandcrab,5,1.2460067196264992
delf,downloadguide,5,1.245019710523857
delf,firseria,5,1.243394682878892
delf,emotet,5,1.211313946531822
delf,driverpack,5,1.2425515299612313
delf,domaiq,5,1.2371920502845786
